imu_1,imu_2,imu_3,imu_4,imu_5,imu_6,imu_7,imu_8,imu_9,imu_10,imu_11,flex_start,flex_end,flex_x_interpolated
583544,8.631,0.069,-5.564,0.367,1.323,1.737,-78.15,31.95,3.15,26.9,154,0.124,718.9510530999703
583598,9.139,2.737,-6.029,0.724,1.139,1.332,-75.75,21.45,12.15,26.9,96,0.077,718.5271432809255
583652,9.656,1.781,-6.043,0.739,0.454,0.442,-75.75,21.45,12.15,26.9,148,0.119,718.1032334618807
583706,9.471,2.856,-8.677,0.599,-0.093,-0.415,-73.2,15.6,17.7,26.5,127,0.102,717.6793236428359
583760,9.706,2.737,-8.279,-0.265,-0.344,-0.122,-73.2,15.6,17.7,26.6,135,0.109,717.2554138237911
583814,10.946,4.764,-8.887,0.019,-1.509,-1.504,-73.5,16.35,15.9,26.8,138,0.111,716.8315040047463
583868,9.881,1.997,-7.47,-1.11,-1.421,-1.082,-73.5,16.35,15.9,26.8,118,0.095,716.4075941857016
583922,11.059,3.426,-8.222,-0.261,-2.264,-2.319,-77.55,27.15,5.55,27.0,164,0.132,715.9836843666567
583976,7.489,1.748,-8.004,-1.579,-2.037,-1.956,-73.5,43.5,-11.4,26.8,128,0.103,715.5597745476119
584030,6.438,4.125,-6.244,-1.02,-2.143,-1.816,-73.5,43.5,-11.4,26.8,182,0.147,715.1358647285672
584084,6.91,4.559,-7.963,-0.323,-2.21,-2.239,-73.5,43.5,-11.4,26.6,1633,1.316,714.7119549095223
584138,1.463,2.21,-6.041,-0.716,-1.906,-1.683,-73.5,43.5,-11.4,26.8,2087,1.682,714.2880450904776
584192,4.183,8.882,-8.104,-0.514,-1.994,-2.117,-61.35,71.1,-43.8,26.4,219,0.176,713.8641352714328
584246,-1.109,3.184,-5.986,-0.742,-1.795,-1.719,-61.35,71.1,-43.8,26.9,1887,1.521,713.440225452388
584300,-0.053,7.944,-5.021,-1.255,-1.381,-1.389,-41.7,91.95,-56.25,26.8,2566,2.068,713.0163156333432
584354,-2.279,5.763,-4.982,-0.53,-1.501,-2.048,-41.7,91.95,-56.25,26.9,2723,2.194,712.5924058142983
584408,-1.932,5.119,-3.021,-1.308,-1.13,-1.604,-16.5,98.4,-56.85,26.8,2976,2.398,712.1684959952536
584462,-4.657,6.045,-4.037,0.177,-1.003,-2.022,-16.5,98.4,-56.85,26.7,3332,2.685,711.7445861762088
584516,-2.77,6.721,-4.355,-1.3,-0.11,-0.771,2.7,103.05,-51.6,26.8,3493,2.815,711.320676357164
584570,-7.195,4.532,-3.716,-0.22,-0.939,-1.41,2.7,103.05,-51.6,26.8,3449,2.779,710.8967665381192
584624,-3.414,7.786,-3.591,-1.013,-0.373,-1.03,2.7,103.05,-51.6,26.5,3453,2.783,710.4728567190745
584678,-8.212,2.727,-1.437,-1.069,-0.303,-0.771,27.9,101.7,-38.25,26.8,3680,2.966,710.0489469000296
584732,-6.924,6.065,-3.005,0.121,-0.628,-1.412,27.9,101.7,-38.25,26.7,3740,3.014,709.6250370809848
584786,-10.901,0.967,-0.62,-1.168,0.417,0.523,35.1,98.7,-33.45,26.8,3759,3.029,709.2011272619401
584840,-7.511,6.146,-2.717,1.211,-0.42,-0.93,35.1,98.7,-33.45,26.8,3592,2.895,708.7772174428952
584894,-8.835,3.266,-0.687,-1.372,0.837,1.176,38.1,98.7,-34.05,27.0,3631,2.926,708.3533076238505
584948,-11.032,2.737,0.515,0.789,0.677,0.957,38.1,98.7,-34.05,26.6,3635,2.929,707.9293978048056
585002,-7.226,2.009,-2.626,1.708,0.392,1.445,30.6,102.6,-34.05,26.8,3644,2.937,707.5054879857609
585056,-3.757,6.211,-3.433,0.708,1.399,1.9,30.6,102.6,-34.05,26.6,3518,2.835,707.0815781667161
585110,-4.889,2.179,-4.513,1.365,0.643,1.888,18.75,104.55,-43.95,26.6,3163,2.549,706.6576683476712
585164,1.688,10.484,-8.174,1.216,1.932,1.487,-5.55,102.75,-56.25,26.7,1973,1.59,706.2337585286265
585218,-4.707,3.673,-4.199,-1.448,1.472,2.991,-5.55,102.75,-56.25,26.7,1532,1.235,705.8098487095817
585272,5.102,10.175,-7.056,1.845,0.879,-0.237,-5.55,102.75,-56.25,26.7,165,0.133,705.3859388905369
585326,-7.3,1.427,-1.46,-0.806,1.917,3.866,-5.55,102.75,-56.25,27.0,160,0.129,704.9620290714921
585380,8.54,13.795,-7.501,1.221,1.581,1.606,-55.8,82.35,-35.1,26.8,148,0.119,704.5381192524472
585434,-4.357,-0.321,-4.13,0.176,1.542,3.199,-55.8,82.35,-35.1,26.8,159,0.128,704.1142094334025
585488,11.526,13.539,-6.828,-0.202,2.564,3.344,-66.0,58.2,-20.25,26.8,167,0.135,703.6902996143577
585542,7.262,-1.027,-5.148,1.459,-0.032,1.107,-66.0,58.2,-20.25,26.8,1463,1.179,703.2663897953129
585596,11.42,8.478,-8.593,0.256,1.151,1.731,-67.5,49.2,-10.65,26.5,183,0.147,702.8424799762681
585650,4.958,2.77,-6.989,0.536,1.309,1.137,-67.5,49.2,-10.65,26.6,199,0.16,702.4185701572234
585704,6.163,1.678,-6.744,0.713,1.439,1.555,-73.5,40.65,-8.1,26.8,175,0.141,701.9946603381785
585758,8.576,4.374,-6.589,0.029,1.479,1.755,-73.5,40.65,-8.1,26.6,166,0.134,701.5707505191338
585812,7.626,0.915,-5.847,0.834,0.681,0.763,-73.5,40.65,-8.1,26.9,171,0.138,701.146840700089
585866,8.016,2.665,-5.598,0.129,1.058,1.424,-74.1,20.1,12.3,26.8,173,0.139,700.7229308810441
585920,9.917,-0.278,-5.763,1.189,0.078,0.983,-74.1,20.1,12.3,26.9,155,0.125,700.2990210619994
585974,9.732,3.282,-7.81,0.535,0.318,0.208,-73.35,13.5,14.85,26.8,151,0.122,699.8751112429545
586028,10.403,0.814,-5.148,-1.291,0.355,0.33,-73.35,13.5,14.85,26.7,167,0.135,699.4512014239098
586082,7.748,-1.022,-5.104,0.809,-0.421,-0.477,-70.5,7.05,19.5,26.5,187,0.151,699.027291604865
586136,12.201,5.837,-9.591,-0.122,-0.806,-1.153,-70.5,7.05,19.5,26.6,153,0.123,698.6033817858201
586190,7.896,1.3,-8.124,-0.887,-1.193,-1.455,-73.35,16.5,14.25,26.8,181,0.146,698.1794719667754
586244,10.975,3.261,-6.965,-1.745,-1.437,-1.037,-73.35,16.5,14.25,26.9,157,0.127,697.7555621477306
586298,8.346,4.125,-8.483,-0.08,-2.413,-2.666,-76.5,28.8,3.75,26.8,149,0.12,697.3316523286858
586352,6.637,3.843,-6.11,-0.657,-2.16,-1.811,-69.6,49.05,-13.8,26.7,167,0.135,696.907742509641
586406,6.155,4.949,-8.1,-0.362,-2.411,-2.123,-69.6,49.05,-13.8,26.6,1068,0.861,696.4838326905963
586460,5.722,5.037,-7.985,-1.298,-2.092,-2.1,-69.6,49.05,-13.8,27.0,1311,1.056,696.0599228715514
586514,2.069,3.041,-6.175,-1.075,-1.979,-1.758,-69.6,49.05,-13.8,26.9,2063,1.662,695.6360130525067
586568,2.373,5.95,-6.677,-0.745,-2.027,-2.037,-57.15,74.7,-47.25,26.7,1491,1.202,695.2121032334618
586622,0.024,4.63,-6.239,-1.344,-1.554,-1.579,-57.15,74.7,-47.25,26.8,2387,1.924,694.788193414417
586676,-0.256,6.117,-6.716,-0.881,-1.724,-2.274,-33.3,92.55,-59.7,26.8,2750,2.216,694.3642835953723
586730,-3.132,3.443,-3.996,-1.415,-0.919,-1.124,-33.3,92.55,-59.7,26.6,2889,2.328,693.9403737763274
586784,-4.24,7.558,-4.697,-0.355,-1.247,-1.477,-11.1,105.45,-53.25,26.9,3044,2.453,693.5164639572827
586838,-3.158,5.885,-4.434,-1.537,-0.514,-1.001,-11.1,105.45,-53.25,26.7,3235,2.607,693.0925541382379
586892,-5.001,6.831,-3.898,-0.827,-0.739,-1.68,7.5,106.8,-46.2,27.0,3439,2.771,692.668644319193
586946,-6.223,3.972,-1.932,-1.241,-0.432,-1.114,7.5,106.8,-46.2,26.8,3439,2.771,692.2447345001483
587000,-6.828,6.807,-3.014,-0.042,-1.011,-1.576,7.5,106.8,-46.2,26.7,3655,2.945,691.8208246811034
587054,-7.918,3.273,-2.033,-1.002,-0.419,-0.568,33.9,101.7,-29.55,26.5,3715,2.994,691.3969148620587
587108,-10.166,1.786,0.603,0.338,-0.459,-0.743,33.9,101.7,-29.55,26.9,3543,2.855,690.9730050430139
587162,-9.397,2.579,1.065,-0.161,0.371,0.38,39.45,100.05,-25.5,26.8,3639,2.933,690.5490952239691
587216,-10.872,0.907,-0.045,0.932,0.33,0.881,39.45,100.05,-25.5,26.8,3406,2.745,690.1251854049243
587270,-6.376,4.511,-1.963,1.24,0.696,1.227,32.4,102.0,-30.3,26.7,3566,2.874,689.7012755858796
587324,-6.536,4.156,-3.012,0.406,1.3,1.998,32.4,102.0,-30.3,26.8,3381,2.725,689.2773657668347
587378,-2.916,6.828,-4.293,0.716,1.647,1.804,16.2,105.75,-39.9,26.7,2695,2.172,688.8534559477899
587432,-2.897,7.013,-6.088,-0.374,1.805,1.51,16.2,105.75,-39.9,26.7,1919,1.546,688.4295461287452
587486,-3.249,8.073,-4.211,-3.813,3.865,3.758,-4.95,108.0,-42.45,26.6,1545,1.245,688.0056363097003
587540,-2.521,-0.687,-1.245,0.979,-0.406,1.734,-34.35,103.8,-15.45,26.5,1673,1.348,687.5817264906556
587594,2.868,12.421,-3.917,0.104,2.064,4.283,-34.35,103.8,-15.45,26.8,200,0.161,687.1578166716107
587648,4.839,7.98,-5.954,2.252,0.272,0.936,-34.35,103.8,-15.45,26.7,159,0.128,686.733906852566
587702,-0.807,4.044,-2.277,-1.144,2.308,4.851,-34.35,103.8,-15.45,27.0,181,0.146,686.3099970335212
587756,4.654,-0.328,-7.843,5.655,-0.839,-2.124,-68.25,53.1,-8.55,26.5,149,0.12,685.8860872144763
587810,6.017,7.381,-5.844,-3.0,3.251,6.39,-68.25,53.1,-8.55,26.6,144,0.116,685.4621773954316
587864,9.222,1.93,-6.055,3.795,1.029,-0.337,-63.6,44.85,-1.05,26.8,354,0.285,685.0382675763868
587918,5.626,0.206,-5.873,-1.539,2.635,4.401,-63.6,44.85,-1.05,26.8,160,0.129,684.614357757342
587972,11.885,4.343,-5.416,2.324,0.98,1.559,-73.35,34.8,7.2,26.5,167,0.135,684.1904479382972
588026,10.743,1.068,-7.032,1.239,0.772,1.514,-73.35,34.8,7.2,26.5,137,0.11,683.7665381192523
588080,9.797,3.847,-6.814,-0.346,0.83,1.755,-74.4,18.15,14.25,26.8,144,0.116,683.3426283002076
588134,9.565,3.508,-6.977,0.549,0.224,0.302,-74.4,18.15,14.25,26.8,143,0.115,682.9187184811628
588188,10.13,0.783,-5.09,-0.411,0.088,0.3,-74.4,18.15,14.25,26.8,171,0.138,682.494808662118
588242,9.34,1.946,-7.331,0.691,-0.334,-0.63,-70.05,6.9,22.2,26.8,164,0.132,682.0708988430732
588296,13.853,6.055,-9.428,-0.443,-0.775,-1.224,-70.05,6.9,22.2,26.7,128,0.103,681.6469890240285
588350,9.969,1.906,-6.871,-0.954,-1.354,-1.647,-73.35,17.7,15.6,26.8,142,0.114,681.2230792049836
588404,11.102,3.12,-9.402,0.048,-2.49,-3.332,-73.35,17.7,15.6,26.8,146,0.118,680.7991693859389
588458,8.114,2.176,-6.378,-1.924,-1.646,-1.577,-74.25,38.4,-3.0,26.5,154,0.124,680.3752595668941
588512,9.366,3.828,-7.477,0.903,-2.741,-3.409,-74.25,38.4,-3.0,26.5,167,0.135,679.9513497478492
588566,6.177,2.971,-7.087,-1.178,-2.163,-1.981,-62.55,54.9,-17.85,26.8,1728,1.393,679.5274399288045
588620,6.416,6.081,-7.805,-0.989,-2.104,-2.708,-62.55,54.9,-17.85,26.7,1934,1.559,679.1035301097596
588674,2.076,2.44,-3.405,-2.073,-0.921,-1.446,-62.55,54.9,-17.85,26.8,240,0.193,678.6796202907149
588728,1.448,5.729,-5.598,0.679,-2.201,-3.151,-42.0,92.7,-52.65,26.6,1433,1.155,678.2557104716701
588782,-0.668,4.192,-5.806,-1.528,-0.89,-1.15,-42.0,92.7,-52.65,26.8,2189,1.764,677.8318006526252
588836,-1.377,7.307,-5.624,-0.241,-1.555,-1.812,-42.0,92.7,-52.65,26.8,2240,1.805,677.4078908335805
588890,-2.612,5.684,-4.939,-0.82,-1.278,-1.558,-42.0,92.7,-52.65,26.8,2847,2.294,676.9839810145357
588944,-5.365,5.499,-3.768,-0.393,-1.325,-1.676,4.95,106.5,-49.8,26.5,3312,2.669,676.5600711954909
588998,-4.961,6.155,-3.675,-1.176,-0.879,-1.387,4.95,106.5,-49.8,26.7,3439,2.771,676.1361613764461
589052,-6.754,4.561,-2.789,-0.664,-0.795,-1.332,20.85,103.5,-40.5,26.6,3487,2.81,675.7122515574014
589106,-7.901,4.271,-2.715,0.449,-1.296,-1.751,20.85,103.5,-40.5,26.5,3677,2.963,675.2883417383565
589160,-5.452,6.026,-2.081,-1.117,-0.188,-0.329,32.4,102.45,-35.1,26.7,3743,3.016,674.8644319193118
589214,-11.085,1.676,1.135,-0.525,0.187,-0.437,32.4,102.45,-35.1,26.7,3760,3.03,674.4405221002669
589268,-12.165,0.572,0.383,0.444,0.215,0.459,37.5,100.05,-29.25,26.8,3690,2.974,674.0166122812221
589322,-7.805,3.843,-1.089,0.993,0.682,1.043,37.5,100.05,-29.25,26.7,3687,2.971,673.5927024621774
589376,-6.862,3.922,-2.923,0.696,1.154,1.454,37.5,100.05,-29.25,26.6,3596,2.898,673.1687926431325
589430,-5.358,5.351,-3.644,0.184,1.24,1.93,19.05,105.3,-41.85,26.5,3251,2.62,672.7448828240878
589484,-3.45,7.128,-5.25,0.682,1.155,1.37,19.05,105.3,-41.85,26.8,2315,1.866,672.320973005043
589538,-4.58,3.809,-4.087,-0.321,1.347,2.771,-1.65,106.8,-45.75,26.8,1275,1.027,671.8970631859981
589592,1.712,10.348,-5.385,0.918,1.562,1.437,-1.65,106.8,-45.75,26.7,399,0.322,671.4731533669534
589646,-6.412,2.65,-4.116,0.418,0.877,2.367,-24.45,103.2,-47.4,26.7,885,0.713,671.0492435479085
589700,5.049,10.111,-6.227,0.721,1.95,2.733,-24.45,103.2,-47.4,26.8,237,0.191,670.6253337288638
589754,-4.075,-0.898,-5.131,2.692,0.249,1.805,-48.0,87.0,-49.65,26.7,251,0.202,670.201423909819
589808,8.914,13.376,-10.106,-0.141,3.085,2.72,-48.0,87.0,-49.65,26.8,233,0.188,669.7775140907742
589862,-0.766,-2.059,-7.405,1.856,0.2,0.3,-48.0,87.0,-49.65,26.3,288,0.232,669.3536042717294
589916,8.557,11.949,-9.503,-0.269,2.645,2.073,-48.0,87.0,-49.65,26.7,1284,1.035,668.9296944526847
589970,4.183,-2.413,-6.292,0.76,0.828,0.799,-61.8,55.65,-24.45,26.9,167,0.135,668.5057846336398
590024,7.527,9.263,-6.857,-0.596,2.414,2.3,-72.15,47.1,-11.25,27.0,219,0.176,668.081874814595
590078,9.16,-1.714,-4.171,0.367,1.438,1.284,-72.15,47.1,-11.25,26.8,163,0.131,667.6579649955503
590132,12.335,2.423,-6.12,0.806,1.248,1.583,-75.6,25.8,9.0,26.7,114,0.092,667.2340551765054
590186,10.463,4.796,-7.24,1.099,0.989,0.753,-75.6,25.8,9.0,26.8,143,0.115,666.8101453574607
590240,9.981,0.848,-6.33,0.006,0.887,1.088,-72.75,11.7,21.3,26.8,159,0.128,666.3862355384158
590294,10.839,3.445,-7.338,0.595,0.046,0.169,-72.75,11.7,21.3,26.7,152,0.122,665.962325719371
590348,10.238,4.7,-8.246,-0.634,-0.472,-0.49,-72.0,9.75,23.55,26.7,147,0.118,665.5384159003263
590402,10.125,3.414,-7.767,-0.142,-1.2,-1.629,-72.0,9.75,23.55,26.3,165,0.133,665.1145060812814
590456,11.08,3.029,-7.235,-0.986,-1.172,-1.276,-74.4,16.5,14.85,26.8,147,0.118,664.6905962622367
590510,9.397,2.693,-6.965,-0.477,-1.9,-2.187,-74.4,16.5,14.85,26.7,157,0.127,664.2666864431919
590564,9.697,4.422,-6.764,-1.283,-1.477,-1.3,-74.4,16.5,14.85,26.8,133,0.107,663.8427766241471
590618,7.18,4.693,-7.841,0.074,-2.484,-2.772,-68.7,49.65,-10.35,26.7,128,0.103,663.4188668051023
590672,6.244,4.262,-7.288,-1.452,-1.754,-1.717,-68.7,49.65,-10.35,26.8,1301,1.048,662.9949569860574
590726,3.855,4.343,-6.304,-0.604,-2.237,-2.361,-66.3,58.65,-21.45,26.9,2269,1.828,662.5710471670127
590780,3.898,6.22,-5.581,-1.265,-1.681,-2.063,-66.3,58.65,-21.45,26.8,2196,1.77,662.1471373479679
590834,1.041,4.635,-5.298,-0.196,-2.065,-2.452,-57.75,84.3,-46.35,26.4,1712,1.38,661.7232275289231
590888,0.809,6.864,-5.813,-1.126,-1.371,-1.813,-57.75,84.3,-46.35,26.7,2135,1.721,661.2993177098783
590942,-3.019,4.195,-3.503,-1.001,-1.14,-1.502,-29.55,100.65,-53.55,26.7,2279,1.837,660.8754078908336
590996,-0.745,7.954,-4.235,-0.761,-0.98,-1.344,-29.55,100.65,-53.55,26.8,2576,2.076,660.4514980717887
591050,-5.069,4.681,-4.951,-0.325,-1.176,-1.847,-29.55,100.65,-53.55,26.7,2892,2.331,660.027588252744
591104,-2.564,6.766,-3.871,-1.587,-0.605,-1.248,-29.55,100.65,-53.55,26.8,3253,2.621,659.6036784336992
591158,-6.778,4.745,-1.307,-0.524,-0.892,-1.434,13.5,106.5,-43.65,26.5,3192,2.572,659.1797686146543
591212,-6.275,5.868,-2.55,-0.051,-0.996,-1.393,26.7,102.75,-38.25,26.6,3316,2.672,658.7558587956096
591266,-7.321,4.022,-1.001,-0.89,-0.339,-0.468,26.7,102.75,-38.25,26.8,3647,2.939,658.3319489765647
591320,-10.195,0.541,0.922,-0.001,-0.565,-0.576,36.0,100.05,-28.5,26.7,3666,2.954,657.90803915752
591374,-11.095,2.279,1.836,0.19,0.262,0.362,36.0,100.05,-28.5,26.6,3631,2.926,657.4841293384752
591428,-9.014,3.065,-0.326,0.961,0.69,0.831,35.1,100.65,-31.95,26.8,3565,2.873,657.0602195194303
591482,-7.731,3.34,-1.856,0.752,1.219,1.908,35.1,100.65,-31.95,26.8,3464,2.792,656.6363097003856
591536,-3.567,6.103,-4.013,1.221,0.941,1.433,21.75,106.05,-39.9,26.7,3180,2.563,656.2123998813408
591590,-3.706,6.936,-3.984,-0.101,1.721,2.332,21.75,106.05,-39.9,26.6,2127,1.714,655.788490062296
591644,-1.896,5.863,-5.03,1.041,1.016,1.2,1.05,106.2,-48.9,26.7,687,0.554,655.3645802432512
591698,-4.111,5.037,-4.48,0.756,1.366,2.24,1.05,106.2,-48.9,26.8,299,0.241,654.9406704242065
591752,3.259,10.017,-6.335,0.235,1.439,1.563,1.05,106.2,-48.9,26.7,635,0.512,654.5167606051616
591806,-3.572,2.646,-7.116,2.871,-0.006,0.056,-49.65,89.85,-48.3,26.7,200,0.161,654.0928507861169
591860,2.562,8.116,-6.347,-1.823,3.13,4.713,-49.65,89.85,-48.3,26.8,143,0.115,653.668940967072
591914,7.927,8.191,-10.242,3.523,-0.149,-1.875,-65.1,68.7,-34.35,26.7,149,0.12,653.2450311480272
591968,-4.123,1.216,-4.219,-2.596,2.626,4.651,-65.1,68.7,-34.35,26.8,142,0.114,652.8211213289825
592022,12.95,13.314,-10.345,4.493,-0.022,-2.172,-65.85,51.3,-13.5,26.8,160,0.129,652.3972115099376
592076,0.232,-2.562,-5.104,-1.565,1.26,3.064,-65.85,51.3,-13.5,26.6,576,0.464,651.9733016908929
592130,7.728,12.22,-6.16,2.327,0.848,0.163,-66.6,45.9,-7.2,26.8,157,0.127,651.5493918718481
592184,3.986,-2.523,-3.809,0.728,0.927,2.378,-66.6,45.9,-7.2,26.8,183,0.147,651.1254820528032
592238,10.599,5.921,-6.448,1.758,1.309,1.571,-66.6,45.9,-7.2,26.7,155,0.125,650.7015722337585
592292,7.999,2.325,-7.271,0.284,1.474,1.671,-66.6,45.9,-7.2,26.4,180,0.145,650.2776624147136
592346,8.212,2.306,-5.535,0.823,0.71,0.755,-77.25,22.5,6.3,26.7,141,0.114,649.8537525956689
592400,8.507,0.529,-6.685,1.073,0.74,0.859,-73.95,10.95,16.2,26.7,162,0.131,649.4298427766241
592454,10.204,2.358,-6.826,-0.225,1.119,1.309,-73.95,10.95,16.2,26.6,160,0.129,649.0059329575793
592508,10.448,1.879,-6.974,0.987,-0.076,-0.539,-71.1,5.4,20.7,26.8,167,0.135,648.5820231385345
592562,11.712,3.436,-10.233,0.326,-0.754,-1.262,-71.1,5.4,20.7,26.6,153,0.123,648.1581133194898
592616,8.183,0.414,-6.024,-1.122,-0.911,-0.347,-71.25,10.5,18.75,26.8,181,0.146,647.7342035004449
592670,11.126,3.85,-9.785,0.514,-2.149,-2.22,-71.25,10.5,18.75,26.6,155,0.125,647.3102936814001
592724,8.993,-0.426,-6.503,-1.826,-1.746,-1.127,-71.25,10.5,18.75,26.5,182,0.147,646.8863838623554
592778,9.859,4.963,-8.952,0.193,-2.779,-2.773,-71.25,10.5,18.75,26.5,159,0.128,646.4624740433105
592832,7.226,1.844,-7.496,-1.43,-2.095,-1.785,-74.85,42.45,-16.05,26.6,123,0.099,646.0385642242658
592886,6.251,4.642,-7.834,-1.087,-2.565,-2.585,-74.85,42.45,-16.05,26.8,922,0.743,645.6146544052209
592940,4.573,2.073,-6.709,-0.989,-1.993,-2.011,-74.85,42.45,-16.05,26.9,2059,1.659,645.1907445861762
592994,2.892,4.776,-6.785,-0.174,-2.376,-2.386,-62.1,68.7,-46.35,26.7,140,0.113,644.7668347671314
593048,1.935,5.507,-6.574,-1.608,-1.281,-1.358,-62.1,68.7,-46.35,26.6,1885,1.519,644.3429249480865
593102,-1.25,3.972,-4.752,-0.248,-1.742,-1.979,-41.1,89.1,-61.95,26.8,1917,1.545,643.9190151290418
593156,-1.123,6.986,-6.323,-1.401,-0.961,-1.085,-41.1,89.1,-61.95,26.9,2504,2.018,643.495105309997
593210,-3.247,4.626,-6.306,-0.584,-1.529,-2.043,-17.25,101.1,-60.75,26.5,2603,2.098,643.0711954909522
593264,-3.338,6.709,-4.537,-1.661,-0.752,-1.156,-17.25,101.1,-60.75,26.6,2943,2.372,642.6472856719074
593318,-4.415,4.669,-3.436,-0.614,-1.193,-1.842,2.55,103.2,-50.4,27.0,3140,2.53,642.2233758528625
593372,-4.372,5.717,-1.942,-1.281,-0.842,-1.227,2.55,103.2,-50.4,26.9,3240,2.611,641.7994660338178
593426,-8.485,4.302,-1.374,-0.161,-0.861,-1.248,2.55,103.2,-50.4,26.7,3369,2.715,641.375556214773
593480,-5.183,4.968,-2.291,-0.611,-0.057,-1.04,2.55,103.2,-50.4,26.7,3631,2.926,640.9516463957282
593534,-10.42,3.235,-0.699,-1.318,0.33,0.124,31.05,103.05,-37.8,26.7,3684,2.969,640.5277365766834
593588,-7.602,1.678,0.115,1.093,-0.037,-0.194,33.45,102.0,-32.4,26.8,3623,2.92,640.1038267576387
593642,-11.803,2.468,-0.192,-0.01,1.007,1.576,33.45,102.0,-32.4,26.8,3591,2.894,639.6799169385938
593696,-5.464,4.36,-2.27,1.507,0.744,0.912,27.0,103.35,-39.3,26.8,3504,2.824,639.256007119549
593750,-6.345,4.614,-3.625,-0.424,1.592,2.335,27.0,103.35,-39.3,26.6,3271,2.636,638.8320973005043
593804,-4.281,6.203,-4.405,1.43,0.92,1.267,8.1,105.15,-46.35,26.8,2106,1.697,638.4081874814594
593858,-2.354,5.15,-5.464,0.577,1.665,1.989,8.1,105.15,-46.35,26.9,1355,1.092,637.9842776624147
593912,-1.666,4.714,-2.907,-0.402,2.151,2.964,8.1,105.15,-46.35,26.6,128,0.103,637.5603678433698
593966,4.245,8.504,-8.389,2.568,0.59,-0.435,8.1,105.15,-46.35,26.8,265,0.214,637.1364580243251
594020,-5.059,2.255,-4.197,-2.14,3.246,5.128,-36.0,95.4,-51.9,26.8,173,0.139,636.7125482052803
594074,8.849,15.931,-10.087,3.748,0.605,-0.995,-36.0,95.4,-51.9,26.9,285,0.23,636.2886383862354
594128,-2.239,2.828,-5.028,-1.935,2.426,5.015,-57.75,75.75,-39.75,26.7,259,0.209,635.8647285671907
594182,11.243,8.466,-10.977,5.105,0.934,-1.177,-59.4,62.7,-27.6,26.6,239,0.193,635.440818748146
594236,-1.221,-0.354,-5.823,-1.498,2.196,4.365,-59.4,62.7,-27.6,26.6,232,0.187,635.0169089291011
594290,12.814,12.055,-11.238,2.636,1.601,-0.446,-65.7,54.3,-24.6,26.8,974,0.785,634.5929991100563
594344,0.644,-2.976,-6.263,-0.541,1.002,1.541,-65.7,54.3,-24.6,26.7,313,0.252,634.1690892910116
594398,8.576,9.821,-7.898,1.715,1.297,0.439,-73.95,41.85,-8.55,26.8,297,0.239,633.7451794719667
594452,5.617,-2.504,-6.555,1.727,0.394,0.415,-73.95,41.85,-8.55,26.8,273,0.22,633.321269652922
594506,10.233,2.799,-5.622,0.347,1.496,1.444,-76.65,29.7,0.3,26.7,186,0.15,632.8973598338771
594560,10.537,1.039,-7.496,1.404,0.942,0.023,-76.65,29.7,0.3,26.8,187,0.151,632.4734500148323
594614,8.602,0.357,-8.085,-0.067,0.863,1.044,-76.65,29.7,0.3,26.8,192,0.155,632.0495401957876
594668,9.984,-3.606,-8.638,-0.812,-0.45,0.884,-76.65,29.7,0.3,26.7,283,0.228,631.6256303767427
594722,12.728,0.426,-8.724,-0.978,-1.054,-0.739,-72.75,20.25,15.45,26.8,311,0.251,631.201720557698
594776,9.661,2.722,-9.759,-0.374,-1.693,-1.604,-74.7,26.4,9.3,26.8,271,0.218,630.7778107386532
594830,10.475,2.09,-8.76,-1.364,-1.735,-1.115,-74.7,26.4,9.3,26.8,287,0.231,630.3539009196083
594884,8.916,1.075,-7.824,0.008,-2.609,-2.117,-74.85,39.75,-8.4,26.8,237,0.191,629.9299911005636
594938,9.773,4.693,-8.681,-2.127,-1.977,-1.114,-74.85,39.75,-8.4,26.5,257,0.207,629.5060812815187
594992,5.93,1.511,-7.233,-0.582,-2.826,-2.582,-66.45,52.35,-22.35,26.6,283,0.228,629.082171462474
595046,5.006,4.752,-7.472,-1.781,-1.976,-1.249,-66.45,52.35,-22.35,26.8,2043,1.646,628.6582616434292
595100,4.108,4.769,-7.906,-0.411,-2.627,-2.934,-66.45,52.35,-22.35,26.6,2525,2.035,628.2343518243844
595154,0.057,2.485,-4.345,-1.707,-1.289,-0.935,-66.45,52.35,-22.35,26.7,1158,0.933,627.8104420053396
595208,3.05,6.989,-7.307,-0.169,-2.031,-2.488,-50.1,84.0,-56.85,27.0,2461,1.983,627.3865321862949
595262,-3.105,3.354,-4.142,-2.173,-0.638,-0.599,-50.1,84.0,-56.85,26.6,2296,1.85,626.96262236725
595316,-0.019,7.87,-6.725,0.258,-1.939,-2.592,-27.0,99.45,-60.0,26.6,2427,1.956,626.5387125482052
595370,-5.595,3.541,-4.324,-2.134,-0.196,-0.164,-5.7,99.45,-60.0,26.6,2642,2.129,626.1148027291605
595424,-3.452,6.677,-5.102,-0.422,-1.285,-2.086,-5.7,103.05,-55.35,26.8,3148,2.537,625.6908929101156
595478,-6.977,3.982,-3.026,-1.037,-0.414,-0.768,10.05,105.45,-46.35,26.8,3197,2.576,625.2669830910709
595532,-4.815,6.723,-4.484,0.333,-1.333,-2.147,10.05,105.45,-46.35,26.8,3355,2.704,624.843073272026
595586,-6.443,5.253,-2.289,-1.906,-0.05,-0.312,10.05,105.45,-46.35,26.6,3587,2.891,624.4191634529813
