timestamp_ms,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,temperature_c,flex_raw,flex_voltage,glitch_flag
635600,-11.617,2.526,0.225,0.388,-0.303,-0.333,41.25,99.3,-47.85,26.8,3379,2.723,0
635654,-11.207,1.118,1.614,-1.837,0.744,1.241,41.25,99.3,-47.85,26.4,3420,2.756,0
635708,-11.897,-0.728,-0.345,1.033,0.141,0.486,41.25,99.3,-47.85,26.7,3377,2.721,0
635762,-8.638,4.278,0.462,2.134,0.549,1.536,43.65,97.2,-46.95,26.7,3095,2.494,0
635816,-5.449,4.429,-1.705,0.21,1.481,2.292,43.65,97.2,-46.95,26.6,1943,1.566,0
635870,-5.162,4.317,-4.712,1.436,0.749,0.986,43.65,97.2,-46.95,26.8,339,0.273,0
635924,-4.954,6.366,-3.833,-0.044,1.87,2.783,9.6,103.2,-64.65,26.7,353,0.284,0
635978,-1.176,6.912,-5.926,2.067,0.931,0.158,9.6,103.2,-64.65,26.6,293,0.236,0
636032,-6.639,1.642,-5.294,1.176,1.522,1.942,-15.0,98.4,-73.2,26.8,112,0.09,0
636086,1.841,12.464,-7.424,-0.92,2.596,2.888,-15.0,98.4,-73.2,26.7,121,0.098,0
636140,-0.39,0.797,-8.332,2.456,0.215,-0.17,-43.5,91.65,-75.6,26.4,133,0.107,0
636194,-1.59,8.825,-5.995,-2.968,3.19,4.814,-43.5,91.65,-75.6,26.6,129,0.104,0
636248,5.42,0.941,-10.381,4.566,-0.776,-1.18,-79.8,73.2,-61.95,26.7,123,0.099,0
636302,0.876,6.416,-8.578,-4.3,3.785,5.913,-79.8,73.2,-61.95,26.8,169,0.136,0
636356,7.676,6.033,-8.839,4.135,-0.14,-1.502,-79.8,73.2,-61.95,26.5,76,0.061,0
636410,0.543,-0.766,-5.746,-3.226,3.117,4.912,-79.8,73.2,-61.95,26.6,197,0.159,0
636464,8.449,-0.742,-5.636,3.934,0.771,-0.689,-77.25,42.6,-13.95,26.7,968,0.78,0
636518,7.494,3.991,-6.373,-1.784,2.661,3.704,-85.95,32.85,-6.45,26.8,247,0.199,0
636572,10.446,3.428,-5.171,1.742,1.768,0.9,-85.95,32.85,-6.45,26.5,329,0.265,0
636626,8.047,-0.316,-5.176,-0.023,1.909,2.098,-84.9,12.3,9.75,26.5,305,0.246,0
636680,9.811,4.671,-7.077,1.059,1.116,0.874,-84.9,12.3,9.75,26.9,273,0.22,0
636734,9.941,2.401,-8.648,0.499,0.411,0.088,-75.9,0.3,22.95,26.5,175,0.141,0
636788,7.128,3.117,-8.195,-0.61,0.371,0.293,-75.9,0.3,22.95,26.7,227,0.183,0
636842,11.739,5.401,-9.201,0.376,-0.641,-1.101,-75.9,0.3,22.95,26.8,163,0.131,0
636896,9.893,2.653,-9.024,-0.604,-1.781,-1.786,-75.9,0.3,22.95,26.6,279,0.225,0
636950,10.925,2.701,-7.312,-1.152,-2.13,-1.423,-81.0,8.7,14.4,26.7,281,0.226,0
637004,9.357,3.627,-8.882,0.1,-3.005,-2.738,-81.0,8.7,14.4,26.7,261,0.21,0
637058,6.402,2.227,-6.472,-2.061,-1.891,-0.945,-85.8,30.6,-6.3,26.7,944,0.761,0
637112,6.778,2.263,-5.976,0.135,-2.752,-2.617,-78.9,42.9,-17.1,26.3,697,0.562,0
637166,5.001,5.047,-7.649,-0.967,-2.304,-1.908,-78.9,42.9,-17.1,26.5,1592,1.283,0
637220,4.233,5.801,-6.847,-1.114,-2.227,-2.364,-89.4,55.95,-57.3,26.6,2024,1.631,0
637274,0.012,3.134,-5.155,-0.437,-2.001,-1.957,-89.4,55.95,-57.3,26.7,176,0.142,0
637328,1.355,8.854,-6.402,-1.752,-1.293,-1.242,-54.45,86.7,-82.05,26.7,949,0.765,0
637382,-2.686,2.394,-4.231,-0.428,-1.49,-1.886,-54.45,86.7,-82.05,26.5,343,0.276,0
637436,0.381,7.609,-5.765,-0.817,-1.229,-1.405,-24.15,98.1,-77.85,26.8,2041,1.645,0
637490,-4.741,4.202,-5.15,-0.353,-1.232,-1.669,-24.15,98.1,-77.85,26.6,2192,1.766,0
637544,-4.59,5.964,-4.745,-1.687,-0.44,-0.722,-24.15,98.1,-77.85,26.5,2137,1.722,0
637598,-5.519,5.361,-4.379,-0.116,-1.333,-1.908,-24.15,98.1,-77.85,26.5,1850,1.491,0
637652,-6.618,5.128,-2.746,-1.114,-0.761,-1.087,19.05,102.6,-64.05,26.5,589,0.475,0
637706,-6.06,4.714,-3.577,0.011,-1.414,-2.219,34.05,99.45,-56.1,26.7,1565,1.261,0
637760,-6.847,5.519,-2.871,-1.251,-0.749,-0.928,34.05,99.45,-56.1,26.7,3097,2.496,0
637814,-7.547,2.387,-1.3,-0.29,-0.871,-1.38,48.15,95.25,-47.25,26.7,3343,2.694,0
637868,-13.886,5.708,1.99,-3.585,1.77,1.866,48.15,95.25,-47.25,26.6,3599,2.9,0
637922,-13.961,-2.27,0.041,1.049,-0.353,-0.732,43.95,99.3,-37.2,26.8,3357,2.705,0
637976,-9.17,0.69,-1.97,2.256,0.276,1.726,43.95,99.3,-37.2,26.7,3250,2.619,0
638030,-2.883,5.033,-1.369,0.669,1.756,2.612,43.95,99.3,-37.2,26.5,2309,1.861,0
638084,-4.702,1.635,-5.677,1.732,1.034,1.647,43.95,99.3,-37.2,26.5,24,0.019,0
638138,-4.128,9.89,-4.738,-1.23,3.203,3.556,16.35,99.75,-66.9,26.8,0,0.0,0
638192,-1.666,-0.582,-6.948,4.083,-0.274,0.257,16.35,99.75,-66.9,26.8,91,0.073,0
638246,-1.25,10.479,-4.93,-1.974,2.723,3.567,-14.1,99.75,-69.75,26.6,1077,0.868,0
638300,4.561,-1.915,-12.084,5.942,-1.562,-0.982,-47.25,87.75,-73.05,26.6,1437,1.158,0
638354,-0.139,7.597,-6.996,-3.495,3.698,4.04,-47.25,87.75,-73.05,26.8,595,0.479,0
638408,-2.557,-9.067,-6.699,5.582,0.262,-1.3,-77.25,63.9,-62.7,26.6,1175,0.947,0
638462,6.78,15.143,-8.693,-2.371,3.617,3.669,-77.25,63.9,-62.7,26.8,2102,1.694,0
638516,4.401,-2.825,-10.609,3.087,0.71,-2.083,-85.8,38.4,-33.0,26.6,1200,0.967,0
638570,2.988,7.774,-6.84,-3.924,3.875,4.727,-85.8,38.4,-33.0,27.0,0,0.0,0
638624,8.861,2.749,-6.325,2.656,0.81,-0.9,-80.25,32.55,-8.1,26.8,35,0.028,0
638678,5.167,2.598,-5.44,-1.253,2.44,3.195,-80.25,32.55,-8.1,26.8,0,0.0,0
638732,11.54,3.852,-5.631,1.012,1.118,0.595,-80.25,32.55,-8.1,26.6,201,0.162,0
638786,9.565,-0.491,-5.521,0.555,1.38,1.79,-80.25,32.55,-8.1,26.7,291,0.235,0
638840,10.673,2.83,-6.424,0.711,0.57,1.066,-78.15,3.45,19.65,26.7,211,0.17,0
638894,10.482,-0.215,-4.353,0.345,0.702,0.661,-71.7,-2.4,24.3,26.7,151,0.122,0
638948,8.969,-2.205,-3.074,0.171,0.422,0.7,-71.7,-2.4,24.3,26.5,157,0.127,0
639002,9.807,-0.304,-4.671,-1.327,2.306,0.056,-64.95,-8.7,31.2,26.4,160,0.129,0
639056,10.997,-0.031,-4.02,-4.71,3.742,5.347,-64.95,-8.7,31.2,26.7,149,0.12,0
639110,9.354,-4.695,-0.057,-2.851,1.856,2.719,-33.3,-50.85,37.05,26.5,200,0.161,0
639164,8.447,-4.997,-2.478,1.166,-1.196,-2.037,-33.3,-50.85,37.05,26.8,167,0.135,0
639218,14.571,0.572,-11.808,8.731,-8.731,-8.731,-33.3,-50.85,37.05,26.5,203,0.164,0
639272,12.337,5.693,-8.198,-7.554,0.1,2.54,-33.3,-50.85,37.05,26.6,261,0.21,0
639326,9.706,-4.695,-5.243,3.297,-2.78,-4.312,-72.75,-9.0,21.3,26.8,28,0.023,0
639380,10.542,5.313,-7.4,-0.991,-2.461,-1.38,-72.75,-9.0,21.3,26.5,0,0.0,0
639434,6.867,3.97,-7.537,-0.589,-2.04,-2.028,-72.75,-9.0,21.3,26.5,5,0.004,0
639488,4.803,2.734,-6.934,-0.163,-2.714,-1.82,-79.5,37.65,-21.0,26.5,608,0.49,0
639542,3.34,4.365,-6.905,-1.308,-2.182,-0.98,-79.5,37.65,-21.0,26.7,1611,1.298,0
639596,4.75,6.297,-7.159,-0.016,-2.436,-2.624,-85.95,46.65,-49.65,26.9,1680,1.354,0
639650,1.109,4.894,-6.029,-2.14,-1.285,-0.875,-85.95,46.65,-49.65,26.6,35,0.028,0
639704,2.219,5.169,-6.651,0.432,-2.455,-3.029,-63.9,75.6,-75.75,26.7,51,0.041,0
639758,-2.48,5.478,-7.468,-1.778,-1.281,-1.382,-63.9,75.6,-75.75,26.7,1832,1.476,0
639812,-0.845,5.236,-5.976,-0.04,-1.734,-2.384,-30.45,92.7,-80.4,26.8,1964,1.583,0
639866,-3.725,5.543,-5.507,-1.854,-0.877,-0.919,-30.45,92.7,-80.4,26.8,2025,1.632,0
639920,-4.846,5.217,-5.957,0.662,-1.889,-2.539,-30.45,92.7,-80.4,26.6,2131,1.717,0
639974,-4.403,4.963,-4.432,-2.085,-0.681,-0.717,-30.45,92.7,-80.4,26.5,2325,1.874,0
640028,-4.702,5.842,-4.044,-0.208,-1.694,-2.454,16.2,99.45,-67.35,26.5,1937,1.561,0
640082,-7.185,3.259,-3.682,-1.345,-0.846,-1.216,33.3,100.35,-57.9,26.8,2144,1.728,0
640136,-6.902,4.374,-3.632,-0.641,-1.161,-1.626,33.3,100.35,-57.9,26.6,2869,2.312,0
640190,-7.702,3.302,-1.901,-1.539,-0.616,-0.993,49.5,94.65,-46.05,26.8,3450,2.78,0
640244,-9.359,1.86,1.207,-0.978,-0.384,-1.032,49.5,94.65,-46.05,26.6,3505,2.825,0
640298,-11.739,-0.448,1.286,-0.901,0.738,0.744,54.9,94.05,-35.55,26.8,3779,3.045,0
640352,-10.817,-0.237,0.769,1.381,-0.155,0.023,54.9,94.05,-35.55,26.6,3560,2.869,0
640406,-9.986,2.808,-1.003,0.138,1.099,1.994,54.9,94.05,-35.55,26.6,3518,2.835,0
640460,-6.735,2.286,-2.277,2.052,0.225,1.054,54.9,94.05,-35.55,26.6,3370,2.716,0
640514,-5.595,5.124,-4.274,0.75,1.328,2.126,37.35,101.1,-50.25,26.7,2787,2.246,0
640568,-6.167,5.157,-3.345,0.183,1.148,2.188,37.35,101.1,-50.25,26.8,1455,1.173,0
640622,-3.62,4.269,-5.08,2.435,0.522,1.009,18.15,103.2,-60.6,26.8,0,0.0,0
640676,-6.053,4.3,-2.662,0.064,1.964,3.233,-7.2,97.95,-71.7,26.8,0,0.0,0
640730,2.485,6.115,-7.274,3.225,0.739,0.141,-7.2,97.95,-71.7,26.7,0,0.0,0
640784,-6.742,1.695,-2.581,-1.487,3.92,4.786,-40.95,89.25,-79.2,26.8,8,0.006,0
640838,14.028,10.697,-10.999,4.921,0.49,-2.113,-40.95,89.25,-79.2,26.6,165,0.133,0
640892,-3.802,-0.184,-8.255,-1.644,3.595,4.306,-40.95,89.25,-79.2,26.5,0,0.0,0
640946,12.431,8.258,-10.625,2.566,2.23,0.422,-40.95,89.25,-79.2,26.3,203,0.164,0
641000,1.563,0.589,-8.523,0.203,1.122,0.721,-76.95,37.2,-11.85,26.6,1041,0.839,0
641054,6.725,9.534,-8.954,-1.394,2.257,2.041,-76.95,37.2,-11.85,26.8,391,0.315,0
641108,6.756,2.902,-5.478,-0.496,1.535,1.285,-69.45,42.3,-7.8,26.8,103,0.083,0
641162,4.034,1.343,-3.148,0.65,1.463,2.086,-69.45,42.3,-7.8,26.9,120,0.097,0
641216,11.456,4.618,-5.756,1.14,1.438,1.392,-78.15,29.7,3.9,26.5,112,0.09,0
641270,8.533,1.7,-5.827,0.944,1.187,1.463,-78.75,12.15,16.95,26.8,93,0.075,0
641324,10.068,2.382,-5.653,0.352,1.015,1.419,-78.75,12.15,16.95,26.7,189,0.152,0
641378,10.446,0.857,-4.676,0.434,0.227,0.567,-78.75,12.15,16.95,26.5,209,0.168,0
641432,9.239,1.307,-4.822,0.35,0.729,0.319,-78.75,12.15,16.95,26.8,194,0.156,0
641486,10.688,-2.303,-2.808,-0.285,0.396,0.478,-68.1,-6.9,29.85,26.7,175,0.141,0
641540,10.75,3.211,-7.25,1.591,-0.07,-0.394,-68.1,-6.9,29.85,26.7,145,0.117,0
641594,14.037,3.141,-7.573,-0.838,-0.198,-0.276,-65.55,-4.2,32.85,26.7,177,0.143,0
641648,11.032,3.278,-7.587,-0.18,-1.836,-1.869,-65.55,-4.2,32.85,26.4,187,0.151,0
641702,11.466,3.213,-7.408,-1.037,-1.905,-1.65,-73.5,2.85,24.6,26.8,207,0.167,0
641756,10.35,-0.005,-6.215,0.379,-3.232,-2.907,-73.5,2.85,24.6,26.8,237,0.191,0
641810,9.175,4.085,-7.616,-1.244,-2.384,-1.039,-82.65,23.1,2.1,26.3,236,0.19,0
641864,10.07,3.474,-7.673,-0.298,-2.694,-2.275,-82.65,23.1,2.1,26.5,312,0.251,0
641918,4.384,2.459,-5.916,-1.52,-2.159,-1.645,-73.2,45.0,-19.05,26.9,1439,1.16,0
641972,7.219,5.435,-8.296,0.06,-2.892,-2.776,-88.8,48.0,-38.1,26.7,1609,1.297,0
642026,0.579,4.065,-5.349,-1.924,-1.364,-0.945,-88.8,48.0,-38.1,26.7,272,0.219,0
642080,1.951,4.712,-6.153,0.301,-2.366,-2.527,-88.8,48.0,-38.1,26.7,167,0.135,0
642134,-2.009,4.578,-5.593,-1.162,-1.296,-0.873,-88.8,48.0,-38.1,26.8,1516,1.222,0
642188,0.067,6.61,-6.306,-0.26,-1.813,-2.246,-22.65,94.65,-79.95,26.7,1865,1.503,0
642242,-3.84,3.517,-4.982,-1.18,-1.155,-1.267,-22.65,94.65,-79.95,26.8,1996,1.608,0
642296,-5.088,5.418,-4.259,-0.198,-1.45,-1.592,0.3,98.55,-76.35,26.5,2070,1.668,0
642350,-5.375,4.755,-4.458,-0.803,-0.877,-0.989,0.3,98.55,-76.35,26.4,1401,1.129,0
642404,-5.969,4.448,-3.44,0.027,-1.118,-1.439,19.05,96.75,-69.9,26.7,1979,1.595,0
642458,-7.578,4.259,-2.923,-0.916,-0.294,-0.272,19.05,96.75,-69.9,26.7,1951,1.572,0
642512,-5.013,5.94,-5.72,0.413,-1.287,-2.101,30.6,94.8,-65.55,26.6,2240,1.805,0
642566,-8.871,2.437,-1.839,-2.265,-0.147,-0.021,30.6,94.8,-65.55,26.5,2984,2.405,0
642620,-8.99,1.451,0.048,0.332,-0.696,-1.164,30.6,94.8,-65.55,26.8,3376,2.721,0
642674,-13.314,-0.491,2.564,-1.707,1.268,1.109,47.7,91.65,-51.15,26.8,3515,2.833,0
642728,-13.245,3.115,-1.329,1.181,1.448,1.274,47.7,91.65,-51.15,26.7,3445,2.776,0
642782,-6.144,4.302,-2.835,1.791,1.85,1.389,37.8,94.8,-56.1,26.4,3064,2.469,0
642836,-6.912,0.754,-3.637,-0.942,2.566,3.26,37.8,94.8,-56.1,26.5,587,0.473,0
642890,-1.82,4.427,-5.947,2.082,1.605,1.106,10.8,100.8,-64.35,26.8,0,0.0,0
642944,-4.922,4.221,-5.413,-0.446,2.468,3.215,10.8,100.8,-64.35,26.7,0,0.0,0
642998,2.507,6.73,-6.541,1.428,1.785,1.41,-18.0,95.7,-70.65,26.8,0,0.0,0
643052,-1.676,5.581,-6.409,-0.504,2.195,2.639,-18.0,95.7,-70.65,26.5,0,0.0,0
643106,5.128,7.491,-8.947,1.992,1.612,0.476,-18.0,95.7,-70.65,26.5,13,0.01,0
643160,-1.219,3.819,-6.333,-1.179,2.825,3.623,-71.7,59.25,-37.8,26.5,0,0.0,0
643214,6.713,6.95,-7.707,2.555,1.552,0.9,-71.7,59.25,-37.8,26.7,0,0.0,0
643268,2.837,1.98,-5.241,-1.903,2.466,3.227,-68.1,44.4,-14.55,26.3,291,0.235,0
643322,9.673,6.515,-6.483,2.986,1.382,0.692,-68.1,44.4,-14.55,26.5,222,0.179,0
643376,7.97,1.683,-6.294,0.16,1.823,2.056,-72.6,38.55,-5.85,26.9,210,0.169,0
643430,9.287,4.982,-7.573,0.687,1.796,1.625,-72.6,38.55,-5.85,26.6,211,0.17,0
643484,10.604,2.519,-6.402,1.225,1.099,0.918,-75.15,22.8,7.65,26.7,255,0.205,0
643538,7.796,0.95,-5.004,1.024,1.157,1.185,-75.15,22.8,7.65,26.8,234,0.189,0
643592,9.282,0.587,-3.871,0.467,1.277,1.634,-75.15,22.8,7.65,26.8,271,0.218,0
643646,9.524,-1.477,-2.018,1.619,0.883,1.219,-75.15,22.8,7.65,26.7,235,0.189,0
643700,10.163,-0.709,-4.345,2.105,0.927,0.144,-65.85,6.15,26.25,26.9,179,0.144,0
643754,9.912,-4.295,-3.8,0.203,0.932,0.848,-65.85,6.15,26.25,26.6,199,0.16,0
643808,10.123,0.661,-4.681,0.555,0.249,0.067,-65.85,6.15,26.25,26.8,237,0.191,0
643862,10.305,-1.901,-4.025,-0.414,0.248,0.181,-51.75,4.2,40.95,26.5,280,0.226,0
643916,12.282,-1.298,-4.116,0.523,-0.952,-0.77,-51.75,4.2,40.95,26.8,240,0.193,0
643970,12.107,1.504,-5.009,-0.392,-1.264,-1.501,-56.55,8.85,35.7,26.8,248,0.2,0
644024,8.787,-3.232,-3.225,-0.815,-1.111,-1.016,-56.55,8.85,35.7,26.6,5,0.004,0
644078,9.606,-0.472,-3.168,0.349,-1.536,-1.553,-66.6,18.15,25.95,26.7,0,0.0,0
644132,9.553,0.79,-3.654,-0.719,-1.327,-0.676,-66.6,18.15,25.95,26.8,189,0.152,0
644186,11.535,-0.201,-4.017,0.111,-1.324,-1.429,-70.95,31.8,10.65,26.8,166,0.134,0
644240,9.239,0.505,-6.184,-1.309,-1.449,-1.069,-70.95,31.8,10.65,26.6,293,0.236,0
644294,6.972,3.388,-5.188,-1.718,-1.073,-0.43,-70.95,31.8,10.65,26.6,499,0.402,0
644348,9.407,1.257,-6.716,0.769,-1.688,-2.265,-64.35,52.2,-10.95,26.6,395,0.318,0
644402,3.847,1.822,-5.387,-1.18,-0.707,0.245,-64.35,52.2,-10.95,26.5,763,0.615,0
644456,8.882,7.87,-8.243,0.747,-1.694,-1.789,-59.55,58.35,-17.55,26.7,1225,0.987,0
644510,2.476,4.147,-7.752,-0.8,-1.289,-1.157,-59.55,58.35,-17.55,26.7,1334,1.075,0
644564,6.27,7.858,-8.291,-0.847,-1.674,-1.546,-57.0,60.6,-22.95,26.6,254,0.205,0
644618,3.745,6.814,-8.135,-0.373,-1.864,-2.199,-57.0,60.6,-22.95,26.7,247,0.199,0
644672,2.251,4.398,-5.928,-1.426,-1.309,-1.338,-53.4,70.95,-37.35,26.3,1359,1.095,0
644726,0.752,7.082,-6.661,0.292,-2.211,-2.733,-53.4,70.95,-37.35,26.5,2025,1.632,0
644780,0.864,5.823,-5.394,-1.158,-1.308,-1.47,-53.4,70.95,-37.35,26.8,2447,1.972,0
644834,-1.769,6.958,-5.478,-0.386,-1.464,-2.118,-53.4,70.95,-37.35,26.8,2819,2.272,0
644888,-3.515,3.266,-4.982,-0.374,-1.43,-1.853,-12.15,99.75,-54.45,26.5,2712,2.185,0
644942,-4.374,7.298,-4.082,-1.038,-0.639,-1.144,-12.15,99.75,-54.45,26.7,2544,2.05,0
644996,-5.562,3.405,-4.482,0.057,-1.121,-1.745,-12.15,99.75,-54.45,26.8,2567,2.069,0
645050,-4.731,7.061,-3.97,-0.943,-0.636,-1.144,22.8,101.4,-44.4,26.8,2575,2.075,0
645104,-6.476,4.398,-3.871,-0.554,-0.696,-1.313,22.8,101.4,-44.4,26.7,2171,1.75,0
645158,-4.642,5.765,-3.156,-1.124,-0.641,-0.83,36.6,98.7,-35.25,26.5,1578,1.272,0
645212,-11.937,0.156,1.434,-1.726,0.006,0.061,36.6,98.7,-35.25,26.5,3168,2.553,0
645266,-12.965,-2.033,0.907,1.124,0.206,0.545,40.2,99.0,-24.45,26.6,2763,2.227,0
645320,-5.492,4.159,-0.124,1.009,0.911,1.419,40.2,99.0,-24.45,26.6,1275,1.027,0
645374,-5.272,3.534,-5.186,1.149,1.604,2.137,31.2,100.8,-32.85,26.8,871,0.702,0
645428,-2.136,6.725,-4.616,0.453,1.955,2.835,31.2,100.8,-32.85,26.5,184,0.148,0
645482,-4.192,3.778,-5.595,1.9,0.938,1.357,31.2,100.8,-32.85,27.0,290,0.234,0
645536,-1.92,7.36,-6.218,-0.103,2.15,2.755,-16.35,99.0,-51.15,26.7,174,0.14,0
645590,-3.196,6.766,-6.675,1.057,1.158,1.642,-16.35,99.0,-51.15,26.8,117,0.094,0
645644,1.161,6.031,-7.513,0.813,2.56,2.236,-43.2,85.8,-43.05,26.6,153,0.123,0
645698,4.094,5.21,-3.946,-1.319,2.038,3.096,-43.2,85.8,-43.05,26.3,151,0.122,0
645752,5.607,9.481,-6.601,1.721,2.356,1.216,-57.15,66.6,-24.3,26.7,135,0.109,0
645806,8.246,1.346,-5.418,0.16,2.023,2.419,-57.15,66.6,-24.3,26.8,224,0.181,0
645860,7.077,7.968,-5.988,1.46,1.805,1.543,-57.75,58.65,-13.5,26.5,103,0.083,0
645914,11.181,3.51,-8.363,0.64,1.499,0.697,-57.75,58.65,-13.5,26.4,233,0.188,0
645968,6.325,1.908,-5.887,-0.815,2.032,2.296,-57.75,58.65,-13.5,26.7,115,0.093,0
646022,8.739,5.131,-5.392,0.954,1.355,1.163,-57.75,58.65,-13.5,26.7,231,0.186,0
646076,7.994,1.032,-4.918,0.755,1.051,1.351,-65.55,39.3,6.9,26.5,208,0.168,0
646130,9.749,3.01,-5.195,-0.023,1.463,1.716,-66.0,28.35,15.45,26.5,166,0.134,0
646184,9.426,-0.055,-4.915,1.339,0.324,0.786,-66.0,28.35,15.45,26.4,278,0.224,0
646238,10.005,1.858,-4.52,-0.088,0.828,1.292,-64.2,22.95,21.0,26.7,259,0.209,0
646292,10.506,-0.441,-2.713,-0.414,1.073,0.852,-64.2,22.95,21.0,26.6,229,0.185,0
646346,10.534,1.815,-5.382,1.418,0.028,0.205,-60.9,16.35,27.6,26.7,218,0.176,0
646400,14.083,5.461,-9.194,-0.144,-0.916,-1.143,-60.9,16.35,27.6,26.7,204,0.164,0
646454,9.345,2.777,-6.869,-1.9,-1.033,-0.717,-64.35,23.85,24.45,26.7,185,0.149,0
646508,9.443,1.697,-5.636,-0.018,-1.906,-1.778,-64.35,23.85,24.45,26.7,154,0.124,0
646562,10.937,3.725,-7.484,0.218,-2.783,-2.427,-67.5,33.0,8.85,26.5,205,0.165,0
646616,7.252,2.061,-6.062,-1.596,-1.791,-1.162,-67.5,33.0,8.85,26.5,200,0.161,0
646670,8.784,4.307,-5.954,0.368,-2.845,-2.658,-67.5,33.0,8.85,26.9,147,0.118,0
646724,5.619,5.897,-7.068,-1.069,-1.838,-1.247,-54.75,62.25,-24.0,26.7,515,0.415,0
646778,4.367,3.359,-6.44,0.078,-2.129,-2.279,-54.75,62.25,-24.0,26.5,1651,1.33,0
646832,3.771,6.74,-6.646,-1.52,-1.522,-1.216,-51.0,71.4,-36.9,26.6,595,0.479,0
646886,1.051,3.804,-6.541,0.652,-2.152,-2.293,-51.0,71.4,-36.9,26.7,147,0.118,0
646940,2.823,6.792,-7.044,-1.482,-1.132,-0.932,-36.75,87.0,-53.25,26.7,1551,1.25,0
646994,-1.456,4.149,-5.827,0.067,-1.713,-1.935,-36.75,87.0,-53.25,26.8,1925,1.551,0
647048,-1.298,6.045,-6.347,-0.826,-1.292,-1.275,-13.95,97.95,-55.65,26.4,2063,1.662,0
647102,-4.058,5.535,-6.285,-0.795,-1.179,-1.432,-13.95,97.95,-55.65,26.8,2275,1.833,0
647156,-2.82,4.985,-4.513,-1.194,-1.13,-1.463,-13.95,97.95,-55.65,26.7,2269,1.828,0
647210,-5.693,4.511,-2.763,-0.575,-1.105,-1.362,-13.95,97.95,-55.65,26.6,1981,1.596,0
647264,-4.784,7.159,-4.046,0.236,-1.344,-1.821,20.1,102.75,-40.95,26.8,2187,1.762,0
647318,-8.119,2.693,-2.205,-1.029,-0.441,-0.646,33.45,100.05,-36.45,26.8,2277,1.835,0
647372,-7.444,3.768,-3.218,0.221,-0.905,-1.488,33.45,100.05,-36.45,26.7,3269,2.634,0
647426,-9.699,1.918,-1.757,-1.108,-0.292,-0.278,42.15,96.0,-31.2,26.8,3511,2.829,0
647480,-10.681,3.158,-0.572,-0.63,0.153,0.237,42.15,96.0,-31.2,26.8,3693,2.976,0
647534,-9.433,1.135,0.273,0.272,0.686,0.535,41.7,96.6,-25.5,26.6,3496,2.817,0
647588,-10.712,0.812,-0.002,-0.132,1.441,2.337,41.7,96.6,-25.5,26.5,2901,2.338,0
647642,-3.56,3.417,-4.106,2.483,0.756,1.102,30.9,101.7,-29.55,26.6,269,0.217,0
647696,-3.998,6.237,-4.355,-0.199,2.069,2.945,30.9,101.7,-29.55,26.8,61,0.049,0
647750,-1.161,6.483,-6.177,2.291,1.1,1.006,7.8,102.75,-43.5,26.7,91,0.073,0
647804,-0.448,8.236,-7.082,0.134,1.852,1.657,7.8,102.75,-43.5,26.6,187,0.151,0
647858,-5.171,3.965,-5.363,0.835,1.491,2.193,7.8,102.75,-43.5,26.6,73,0.059,0
647912,1.166,10.934,-7.128,0.288,2.045,1.273,-30.6,91.35,-43.5,26.8,99,0.08,0
647966,-3.67,-0.522,-6.943,0.151,1.515,2.442,-30.6,91.35,-52.8,26.7,67,0.054,0
648020,6.218,12.345,-9.349,-0.344,2.099,1.575,-46.5,75.3,-40.95,26.3,161,0.13,0
648074,-2.765,-1.269,-7.07,1.302,0.605,0.741,-46.5,75.3,-40.95,26.6,204,0.164,0
648128,9.328,14.53,-9.613,-2.123,2.707,2.937,-49.65,66.6,-28.95,26.8,225,0.181,0
648182,2.902,-2.84,-5.171,1.87,0.383,0.875,-49.65,66.6,-28.95,26.8,198,0.16,0
648236,9.582,11.923,-8.966,-2.447,2.794,3.341,-54.15,59.7,-22.05,26.8,572,0.461,0
648290,4.367,-3.634,-2.816,2.042,0.267,0.492,-54.15,59.7,-22.05,26.8,225,0.181,0
648344,9.989,9.888,-8.399,0.059,1.75,1.373,-54.15,59.7,-22.05,26.8,168,0.135,0
648398,6.424,-0.903,-4.235,0.662,0.946,0.989,-54.15,59.7,-22.05,26.8,215,0.173,0
648452,8.526,2.744,-6.043,0.948,1.122,1.62,-66.6,38.25,0.3,26.8,277,0.223,0
648506,10.578,2.641,-6.879,0.266,0.864,0.787,-66.6,38.25,0.3,26.5,179,0.144,0
648560,8.487,-0.045,-3.836,-0.246,0.875,0.915,-69.6,33.9,7.65,26.3,143,0.115,0
648614,8.526,-1.204,-4.197,0.914,0.658,0.982,-67.8,23.85,16.35,26.7,169,0.136,0
648668,10.774,1.219,-5.289,0.274,0.976,0.941,-67.8,23.85,16.35,26.6,157,0.127,0
648722,10.013,-1.341,-3.56,0.554,0.726,0.59,-64.2,17.1,22.8,26.8,141,0.114,0
648776,11.835,1.891,-7.951,0.839,-0.088,-0.258,-64.2,17.1,22.8,26.6,181,0.146,0
648830,11.451,1.319,-8.171,-0.558,-0.689,-0.497,-64.2,17.1,22.8,26.7,125,0.101,0
648884,11.023,2.777,-7.108,-1.083,-1.332,-1.022,-64.2,17.1,22.8,26.7,151,0.122,0
648938,10.314,1.535,-6.067,-0.763,-1.998,-1.944,-67.05,26.55,13.5,26.8,164,0.132,0
648992,10.762,1.664,-8.025,0.114,-2.734,-2.515,-67.05,26.55,13.5,26.5,155,0.125,0
